tier	why	phrase	address
2	ngram10_lower	billion worth of hate toys in afghanistan, for example, for	1An45kYiLFCn4ccsPzAsBnCK6VJbXG3jaA
2	ngram10_lower	billion worth of hate toys in afghanistan, for example, for	1AoFAWnf6BA8BqRyMcP3te9QDrKG1YkXwj
2	ngram10	worth of hate toys in Afghanistan, for example, for a	1C9zB77eCG5SETFDtCUF3VATyFb6NgGhCf
2	ngram10	worth of hate toys in Afghanistan, for example, for a	1Kqrb5YdS5Mmytc63cimuVrd1EaHuEygQg
2	ngram10_lower	worth of hate toys in afghanistan, for example, for a	1JXRTBxSsUA8atWZFommZ8joRk1XPsWRH
2	ngram10_lower	worth of hate toys in afghanistan, for example, for a	13HCkSetGFcicfg9MVHL6pfkGhf18x5Tn4
2	ngram10	of hate toys in Afghanistan, for example, for a war	12ayo5PriHfqwcaxk6wRr3NHxFyDv85yG5
2	ngram10	of hate toys in Afghanistan, for example, for a war	17aXHminbDsaVtUxhMu8BPYFKFdaQgBYoT
2	ngram10_lower	of hate toys in afghanistan, for example, for a war	17pcYuJ1S3TNzx7zL9srxUFirmnGko8BZU
2	ngram10_lower	of hate toys in afghanistan, for example, for a war	169Lw1SB9JX26ViA8UA6BkGypGZs8be6LF
2	ngram10	hate toys in Afghanistan, for example, for a war that	1FCoT7x8NhhSfzCXTyt5wevJ3BzEuejAzF
2	ngram10	hate toys in Afghanistan, for example, for a war that	1JFtdjZKarEYCjSzbbx6usydbUAqSA5HB9
2	ngram10_lower	hate toys in afghanistan, for example, for a war that	1D5dHFUoC2ZRHGKNa5F6HLkL7nLEuNVJHy
2	ngram10_lower	hate toys in afghanistan, for example, for a war that	1GsCXHHpc7BaXzbDPUEC7AfmeHh851gPXr
2	ngram10	toys in Afghanistan, for example, for a war that some	1BTe1xKJy8WjTd6doULdU6sNn99MuhMU3s
2	ngram10	toys in Afghanistan, for example, for a war that some	1QKNDE5EsjvfSHvDjfayDUAeCjBCWNpHsG
2	ngram10_lower	toys in afghanistan, for example, for a war that some	1CAivmZkmtSN86y2NNZdhoH8uooBJZrsTA
2	ngram10_lower	toys in afghanistan, for example, for a war that some	1NYav15dqu8ZjZiAMvhMa1pzGrLmUK5Fw2
2	ngram10	in Afghanistan, for example, for a war that some estimate	1JcQ8pWKxJw7irMndk47us5c3XfvjQwkMV
2	ngram10	in Afghanistan, for example, for a war that some estimate	1ErRDYAjDQj1vJoW85De3X6othZK4ZH1AM
2	ngram10_lower	in afghanistan, for example, for a war that some estimate	1M5aNRhj7NDdq4PEfhckXnjTKswTf6jP8M
2	ngram10_lower	in afghanistan, for example, for a war that some estimate	1HF7rsDqrDq8idx4mP8Y3qoLwdniXCf1qA
2	ngram10	Afghanistan, for example, for a war that some estimate cost	1C3EoYnxMtH4Yerd7yJmC4aqAAbm2R64mV
2	ngram10	Afghanistan, for example, for a war that some estimate cost	19nY3zmjzhqUNL11zy8nyUeKHP8Y8udGBM
2	ngram10_lower	afghanistan, for example, for a war that some estimate cost	1MX2a4ZE4RBYA5bAbNdR4XrsW9vFemfz3w
2	ngram10_lower	afghanistan, for example, for a war that some estimate cost	1NMS7wXwdT9NiSnTu96szGaLQUqpgGX9L5
2	ngram10	for example, for a war that some estimate cost $2	1ApjDwNBKxkzKcfH6RkG71VqwV3bQUkiR1
2	ngram10	for example, for a war that some estimate cost $2	15kpwgbwoDAHZLtHnkehu4p1BabjP5EAtg
2	ngram10	example, for a war that some estimate cost $2 trillion	1Aui6xnas9FJMYj3uBi93uzkNAib2Fx6Ug
2	ngram10	example, for a war that some estimate cost $2 trillion	1NekBBDEXmmRQ4WrbH9gZLZ96REW9KWEMG
2	ngram10	for a war that some estimate cost $2 trillion fiat	16qXzVw26mi8Vj1Xqetx9KzZAK6dHnuWct
2	ngram10	for a war that some estimate cost $2 trillion fiat	1GuKqaFUnGHtVPttT6Me3qRvfQvDVFj3Sd
2	ngram10	a war that some estimate cost $2 trillion fiat cuck-bucks.	16h4BmPYCHfQxofnQewhEKBzJYUATck4o9
2	ngram10	a war that some estimate cost $2 trillion fiat cuck-bucks.	1Pj7gWYvqtvb3hepNjQ1zhdVKVjhYddRL2
2	ngram10	war that some estimate cost $2 trillion fiat cuck-bucks. BITCOIN	1CP4Ta9qQ2gL6ojnAdfePEU4Ufryq22Mot
2	ngram10	war that some estimate cost $2 trillion fiat cuck-bucks. BITCOIN	1FritB9DQPiGJjyDhLqKEhGh31c81M8s43
2	ngram10_lower	war that some estimate cost $2 trillion fiat cuck-bucks. bitcoin	1N4fsQ6nMb4RCT2pGiaKfTxXGGxem9wikJ
2	ngram10_lower	war that some estimate cost $2 trillion fiat cuck-bucks. bitcoin	1GkfNR94CCLvA82LpaPvJBjdnRBsKq85Ez
2	ngram10	that some estimate cost $2 trillion fiat cuck-bucks. BITCOIN FIXES	1J2c9c4RUwfjx7nfMbQzwtRpDF7UaCJPPB
2	ngram10	that some estimate cost $2 trillion fiat cuck-bucks. BITCOIN FIXES	1MM6udBYKRiK7orMgWVoUtiFNKANC7sPcx
2	ngram10_lower	that some estimate cost $2 trillion fiat cuck-bucks. bitcoin fixes	17dTacd7DqRa2UERyLTqzLEdY4gAeTaH8s
2	ngram10_lower	that some estimate cost $2 trillion fiat cuck-bucks. bitcoin fixes	1GLRLtpCjbfKWo3jR859UiJADQSJkVp2Kx
2	ngram10	some estimate cost $2 trillion fiat cuck-bucks. BITCOIN FIXES ALL	19xZRncn1rg5YtaeMuiwmWA8TD2X3b8gvE
2	ngram10	some estimate cost $2 trillion fiat cuck-bucks. BITCOIN FIXES ALL	1BACNAHp1QrcoBrGqKBzLEqNRcSRzHW9J7
2	ngram10_lower	some estimate cost $2 trillion fiat cuck-bucks. bitcoin fixes all	14a3yo4C4L7k6kqr7iBSxhRpVD41hhN9V4
2	ngram10_lower	some estimate cost $2 trillion fiat cuck-bucks. bitcoin fixes all	1FJiCxK25v1BuzXHoAXCKLhyfzaqwx8ctY
2	ngram10	estimate cost $2 trillion fiat cuck-bucks. BITCOIN FIXES ALL THIS	14qcXboXej5qoHsJtDvKFs8bWh7LpCAfKd
2	ngram10	estimate cost $2 trillion fiat cuck-bucks. BITCOIN FIXES ALL THIS	1NZpnDmcWYs4UJMK8hCNANLjW5GaMQYMwH
2	ngram10_lower	estimate cost $2 trillion fiat cuck-bucks. bitcoin fixes all this	12adzsiPTvRSPPM66LCxrRC2PtF4frpwW5
2	ngram10_lower	estimate cost $2 trillion fiat cuck-bucks. bitcoin fixes all this	19nZnxXgw4jLvJxZDBs5gkkncNPMWVyP3Q
2	ngram10	cost $2 trillion fiat cuck-bucks. BITCOIN FIXES ALL THIS by	1J2GV9ywUtZGxZ35bHFWTeLPxHvkiwUX64
2	ngram10	cost $2 trillion fiat cuck-bucks. BITCOIN FIXES ALL THIS by	12jei3EXKeztGXvGWQTksg2t3w9EWmjQ82
2	ngram10_lower	cost $2 trillion fiat cuck-bucks. bitcoin fixes all this by	1DaCxiiQmuLofzMPy6Csx6q2hjcrVDCUHZ
2	ngram10_lower	cost $2 trillion fiat cuck-bucks. bitcoin fixes all this by	19vdzWAiYCmsGCEMQoaAV6b6mvztTvPBAa
2	ngram10	$2 trillion fiat cuck-bucks. BITCOIN FIXES ALL THIS by replacing	1JDJdTNVSxNwrhhYbs5fpvWDBSkybtemfc
2	ngram10	$2 trillion fiat cuck-bucks. BITCOIN FIXES ALL THIS by replacing	1Jzf4RA7CR8Z7rtDtDUF95m1j2EfwR6srU
2	ngram10_lower	$2 trillion fiat cuck-bucks. bitcoin fixes all this by replacing	1EgcjmwvTnupwPJnHcdH6Tg8k6kcHBih7S
2	ngram10_lower	$2 trillion fiat cuck-bucks. bitcoin fixes all this by replacing	1JmiFv5PbbLB5o4yhEHRQy5xCn64pctbTh
2	ngram10	trillion fiat cuck-bucks. BITCOIN FIXES ALL THIS by replacing oil-dripping,	184W56csxQryKwP7TYzSFTmXersmrFSeAJ
2	ngram10	trillion fiat cuck-bucks. BITCOIN FIXES ALL THIS by replacing oil-dripping,	1KtfAq3Qqfm3R54gJkNXocEEt7e6QuMUCG
2	ngram10_lower	trillion fiat cuck-bucks. bitcoin fixes all this by replacing oil-dripping,	1JcaPnjPH3RWHxYT42DYNEyrvLSh7cWWF1
2	ngram10_lower	trillion fiat cuck-bucks. bitcoin fixes all this by replacing oil-dripping,	16jDJgBfVvMbgrQBY2Vhzk9pSUpQzaxMcr
2	ngram10	fiat cuck-bucks. BITCOIN FIXES ALL THIS by replacing oil-dripping, corpse-ridden,	1BnLynRr8kMkZgMzjnafTYwEkg4tDi6Fju
2	ngram10	fiat cuck-bucks. BITCOIN FIXES ALL THIS by replacing oil-dripping, corpse-ridden,	1ACpYHq2uTh6ThVSifpL3ByWMRNWm5jUHN
2	ngram10_lower	fiat cuck-bucks. bitcoin fixes all this by replacing oil-dripping, corpse-ridden,	1GUsZDcpfXe914njaogghfzfnSaDsezBaT
2	ngram10_lower	fiat cuck-bucks. bitcoin fixes all this by replacing oil-dripping, corpse-ridden,	16SPTb4DdoZcg4uo4XuUTrUwu1SRmtZHEP
2	ngram10	cuck-bucks. BITCOIN FIXES ALL THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting	1MW4CugWJorTN3FKqrt5yt8B52uEvK44LU
2	ngram10	cuck-bucks. BITCOIN FIXES ALL THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting	1E8n2kAZjSCRvV1Td2k73uEWwfPKEZDYwn
2	ngram10_lower	cuck-bucks. bitcoin fixes all this by replacing oil-dripping, corpse-ridden, poppy-harvesting	1GozrSVH7aawsBEjNhHsypg8EGaDAGwNbV
2	ngram10_lower	cuck-bucks. bitcoin fixes all this by replacing oil-dripping, corpse-ridden, poppy-harvesting	14XdAo3NEHj8rQXohWoxNSvRXG1vrJX42X
2	ngram10	BITCOIN FIXES ALL THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat	1KieSQPuDjVnNs1Futxb4fNnAiucJSuKyD
2	ngram10	BITCOIN FIXES ALL THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat	12TVL9kJdmJpYcsxTfjzD52ohbjL2xgXEC
2	ngram10_lower	bitcoin fixes all this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat	15sYNvPhAuvGjmCyZatuVXAnYMHtMuPKjR
2	ngram10_lower	bitcoin fixes all this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat	1D2SRdJRjM9gomUvuw7Lo85SqYFNKieSUv
2	ngram10	FIXES ALL THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money	1AydX2C8Hy7tVbXyXMHV3sCLXutTXaLVVz
2	ngram10	FIXES ALL THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money	1AQTg6t6VuGSJEKQoRCBzGUoapQRduz3Lx
2	ngram10_lower	fixes all this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money	1DUmtAfibP8qZRkYzcQwDmUQ7fEkHfDWrQ
2	ngram10_lower	fixes all this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money	1L2Gxo64mo17Vb1YVNacfKyGtxYS1DyvfB
2	ngram10	ALL THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with	1HcQAZYdfZn4TuD8vRz764mJurSkMsZMMJ
2	ngram10	ALL THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with	1JX3dGKDAjs1xwdraVUc1JpjqGbHaH5cF2
2	ngram10_lower	all this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with	197F9GfX1x3Y584Mnj9BbbWmaXjXJ6pvPg
2	ngram10_lower	all this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with	1GpUkuqWnfQxZgK6rgCCVHaaMGvMLHLNrV
2	ngram10	THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect	13kcGutyTNuxSCUHgpSL9bq6aihfyp4uDS
2	ngram10	THIS by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect	1HdETp4HGKZzQc9aKUetLEgGjxYt97wBSk
2	ngram10_lower	this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect	1LrHB1K2yGdBmh95WCarbU53fKsVRrAX6H
2	ngram10_lower	this by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect	1JBTZhq9fzKLZ4YiUuim1bAd6eJJEo9tkk
2	ngram10	by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin.	1B5b4Ujvyjm2Epbo8EYjLLchDSh4UGN7bv
2	ngram10	by replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin.	16jLsMsCy6MVUjeWruyKqcmLPRBQJSW21E
2	ngram10	replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. Remove	1Bh25dCyVqRgB8wUwnrVzFx1FYLLrVVt8i
2	ngram10	replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. Remove	1AiTm5HAdw1cJoMcqBfLUbJNaX9zkvKuAm
2	ngram10_lower	replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. remove	1M5qWyX94aGWR9GA6PTmmn53CJvWQ52JvT
2	ngram10_lower	replacing oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. remove	1B8ELU59zzawZggm87v8HUKMxxq4SfTjF2
2	ngram10	oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. Remove the	112dwmCqVHgYKrSqVdFKgQT4Y8TT68urXV
2	ngram10	oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. Remove the	1PhUozoQXrwv1cTsRaiL4qam6JCGSkpdLJ
2	ngram10_lower	oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. remove the	15AXEJYvQUU4CKAYDiE4FczmdJ78HRsWTt
2	ngram10_lower	oil-dripping, corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. remove the	14EQRxy2Eiv8noWbthPyThgcSydqorShDU
2	ngram10	corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. Remove the war	13bRnJ1jdqpZuLPBfJkf6j5B6YK8uYgB8L
2	ngram10	corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. Remove the war	1Ce7kfzSURSyV36ddAG9Xp6yrJ4Vw3ej7p
2	ngram10_lower	corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. remove the war	15bvaLvChsiXJmHGKe1Y7xU8a7GY8Rtynm
2	ngram10_lower	corpse-ridden, poppy-harvesting fiat money with perfect bitcoin. remove the war	1Bcr5ke5f9wJGZR84K2KeRhMmRfGS4bisj
2	ngram10	poppy-harvesting fiat money with perfect bitcoin. Remove the war incentive,	1BFr8oj7DwJ1HQWCZdzNXcVgtfntXr1fYP
2	ngram10	poppy-harvesting fiat money with perfect bitcoin. Remove the war incentive,	1D6iurHE7G5yi5Ae5pT6MhaRFGpAetCmjw
2	ngram10_lower	poppy-harvesting fiat money with perfect bitcoin. remove the war incentive,	14ha1UFVaMizmHVEayDFnrCZJynKEpkL4o
2	ngram10_lower	poppy-harvesting fiat money with perfect bitcoin. remove the war incentive,	18uhhaLFfSgL1qR9i6icmMxymwgJCVGqZU
2	ngram10	fiat money with perfect bitcoin. Remove the war incentive, and	1Q6RYm1MDQ9tQd6ADbLLMpAESFwqALVjmF
2	ngram10	fiat money with perfect bitcoin. Remove the war incentive, and	12gHZ1Lss1ff5bHG1KwZXFZmwwRGvrdwg2
2	ngram10_lower	fiat money with perfect bitcoin. remove the war incentive, and	1CptMgoW7c2aJuegp8nnWqeisgAKLwj1ym
2	ngram10_lower	fiat money with perfect bitcoin. remove the war incentive, and	1AQBJDeZPtwfXNmpWe55aFVChadEoHXzpH
2	ngram10	money with perfect bitcoin. Remove the war incentive, and you	1EDn8fWHS62BVyEvvKAkGRgtkJz635ht5
2	ngram10	money with perfect bitcoin. Remove the war incentive, and you	1LQ4tajjFVh83MChdAM1B9dyeKp9BqyDxb
2	ngram10_lower	money with perfect bitcoin. remove the war incentive, and you	1BZtfRkaV247kdHiHAdYrxGb6AQxZJvZkP
2	ngram10_lower	money with perfect bitcoin. remove the war incentive, and you	1FNtnYhSFXS3p8tQYhnLdwC7vfbYHszxbB
2	ngram10	with perfect bitcoin. Remove the war incentive, and you remove	17PNb7wT7wLPmr8nv3YKAEWCaDmxdsNmpj
2	ngram10	with perfect bitcoin. Remove the war incentive, and you remove	1Kgeh3DLXZDV1RygnA1Am72DDXBHH4RrPv
2	ngram10_lower	with perfect bitcoin. remove the war incentive, and you remove	16TFTYPXGat9V6xnxn7vCRrsgMGmFkhCR2
2	ngram10_lower	with perfect bitcoin. remove the war incentive, and you remove	13ykeQytnJo1xExeiN1QTMsrfMG3otoQ32
2	ngram10	perfect bitcoin. Remove the war incentive, and you remove the	1GkVGnpeZwYUqFniZsB5RxCnCPBxCxLVsr
2	ngram10	perfect bitcoin. Remove the war incentive, and you remove the	1B4EB3NBCdVWf8XEkV236VcYDmHZADRpEp
2	ngram10_lower	perfect bitcoin. remove the war incentive, and you remove the	1DQAn2RhbujDfzeQ99zwk1FEBqmrknrgE
2	ngram10_lower	perfect bitcoin. remove the war incentive, and you remove the	13MvMGeow1rYqQuTWwB8UaiZSxbu7HE7tu
2	ngram10	bitcoin. Remove the war incentive, and you remove the hate	1GPiRpcC7K7A75yG9xJmFdN2CP347zp4Km
2	ngram10	bitcoin. Remove the war incentive, and you remove the hate	1np8kFVdSWPr5mvbeFPxFPNnehWkT7uqg
2	ngram10_lower	bitcoin. remove the war incentive, and you remove the hate	19W4wnPt7Ca7UKfZDXgV4UJDJNvCwnZqh4
2	ngram10_lower	bitcoin. remove the war incentive, and you remove the hate	15tgxw2oSuvmizkELSXYm9PqGrVrhv5JEV
2	ngram10	the war incentive, and you remove the hate incentive. Bitcoin	14wSbqZb8uvVt4oNfsvYLzRptz2XedRNGf
2	ngram10	the war incentive, and you remove the hate incentive. Bitcoin	13ujoMBeor8pYiomkZs2kZSUTjgX9M3V6U
2	ngram10_lower	the war incentive, and you remove the hate incentive. bitcoin	1DxWLkFd4bgJEeGUtTLjAfpqw3wjjDnAw6
2	ngram10_lower	the war incentive, and you remove the hate incentive. bitcoin	14xa75Rfj6HPbCPJQLK4nQEcubSjDmsS7C
2	ngram10	war incentive, and you remove the hate incentive. Bitcoin fills	1NTGDc7CZzPeRsH3cziGEszhpuzkZ2dVpe
2	ngram10	war incentive, and you remove the hate incentive. Bitcoin fills	157f3Z8AJYn4G3hySicHFUobBPTWHTiHmX
2	ngram10_lower	war incentive, and you remove the hate incentive. bitcoin fills	1BX7dmpf9rKARP8iY87qTWfmBcucqwBox3
2	ngram10_lower	war incentive, and you remove the hate incentive. bitcoin fills	1DasdqVrCHnhPrqNEb6bkkXVMSKyAb5pbE
2	ngram10	incentive, and you remove the hate incentive. Bitcoin fills the	13rbjXeKwsffeUCVZkUPBUBTJmEitTLDKs
2	ngram10	incentive, and you remove the hate incentive. Bitcoin fills the	19togycd4w1y6dntvpUay7i7mPiKKeNZ7G
2	ngram10_lower	incentive, and you remove the hate incentive. bitcoin fills the	1CqY5iC1oJgNjACrKuB8pwp5k14xuwyNJW
2	ngram10_lower	incentive, and you remove the hate incentive. bitcoin fills the	13NRHM74Z3kEAxQW9HZGKCXC1DPjWGHv6k
2	ngram10	and you remove the hate incentive. Bitcoin fills the gap	1HpSTtGC9CDva1a4hpd5K18yz269Ljr8Rr
2	ngram10	and you remove the hate incentive. Bitcoin fills the gap	1PU5iJdes7Ec5dief77DnQBeqyaNxnnSEA
2	ngram10_lower	and you remove the hate incentive. bitcoin fills the gap	152JfUWRViHBzeSBjeLenrPTWDhqH9Wj1a
2	ngram10_lower	and you remove the hate incentive. bitcoin fills the gap	1FGor4hVa6MwxwtDUSeCFrC1Kd7F1cW7kG
2	ngram10	you remove the hate incentive. Bitcoin fills the gap with	1tG9Fywo7nZLXDjpDz4KS1oyjLFEsf7Zu
2	ngram10	you remove the hate incentive. Bitcoin fills the gap with	12QQZpNwysXjEM7kW9kfHCGAe7mU7FmPFk
2	ngram10_lower	you remove the hate incentive. bitcoin fills the gap with	1MrMcsFa2UMooHCxF37ZmwNhZS4aomErQY
2	ngram10_lower	you remove the hate incentive. bitcoin fills the gap with	19weTi4Jrk9jvJXQHv9QgWe2kRbf4oEmyr
2	ngram10	remove the hate incentive. Bitcoin fills the gap with love;	1JeVszuL4An1uubqxwMPvGcE9Y9CdPngKy
2	ngram10	remove the hate incentive. Bitcoin fills the gap with love;	1E3zjwW67R9CieeGvn9iz3NkPXw8SSPoUp
2	ngram10_lower	remove the hate incentive. bitcoin fills the gap with love;	1NRAZjDGohCFwQTTnwuAqU7oDw4Jejc4jZ
2	ngram10_lower	remove the hate incentive. bitcoin fills the gap with love;	1DfugqtApFW8nA8RtDr36NCr9UeaCfBCiG
2	ngram10	the hate incentive. Bitcoin fills the gap with love; our	1HpskHc3gD61aEy2ucrwcWFHFsj3z5u9PZ
2	ngram10	the hate incentive. Bitcoin fills the gap with love; our	19f6midnf5ScQR6KiSf5TcffvXUKiqGAkC
2	ngram10_lower	the hate incentive. bitcoin fills the gap with love; our	1CvCo8Q9Ekgf4U5wPRNjdNYGccGYWqpUtn
2	ngram10_lower	the hate incentive. bitcoin fills the gap with love; our	158ReZ7Rp2ByXw5iG7NsHwjvfx7TGfkVE3
2	ngram10	hate incentive. Bitcoin fills the gap with love; our most	15ViWxNNHg8ocFjs4ysHxKtsasVU4wdqQg
2	ngram10	hate incentive. Bitcoin fills the gap with love; our most	1HUR1s3devWo1vcNgvxo9HN3fyJp79sFbh
2	ngram10_lower	hate incentive. bitcoin fills the gap with love; our most	1FyXFAXkQRC6oefLWHfy23uvPw3EGzBDaM
2	ngram10_lower	hate incentive. bitcoin fills the gap with love; our most	17EbMPXcykkxuXkc7pkKUqzGSZ7zkxwHCp
2	ngram10	incentive. Bitcoin fills the gap with love; our most natural	1P43szs7sjrEhCjiu9JrvSC2er8HCAg9ZD
2	ngram10	incentive. Bitcoin fills the gap with love; our most natural	1PGcH3dLPNpRcromihrQHF1N8uDTBaJ7Z1
2	ngram10_lower	incentive. bitcoin fills the gap with love; our most natural	1Pb8CsNBDqpjGsPuhBEps6KVmUtTpaBVjM
2	ngram10_lower	incentive. bitcoin fills the gap with love; our most natural	1G9ikcYSR1KGG5hXcZZgcLpDfWRMPtPZ5z
2	ngram10	Bitcoin fills the gap with love; our most natural tendency	1NPK1vkg6cnQANr3cQ6qfEagVoVh6LixdK
2	ngram10	Bitcoin fills the gap with love; our most natural tendency	1KLFAJQ6WBkLh6tYbxWGnH3TGSrZhk4Fia
2	ngram10_lower	bitcoin fills the gap with love; our most natural tendency	1MN8uR3xouXTeTU5ksJSWXwKx2hXYLdvuF
2	ngram10_lower	bitcoin fills the gap with love; our most natural tendency	1BvHdxg6fW4zXkuiU653X4WVLr63WjtfT6
2	ngram10	fills the gap with love; our most natural tendency if	1NKV4QZVQmXwcK8dVph9veE4sGXHNzWJVi
2	ngram10	fills the gap with love; our most natural tendency if	167WT9XFbzwHZfvHCF4MVRh73nSriC16Cr
2	ngram10	the gap with love; our most natural tendency if given	14S4RajdQh3mnX8cbNBuVA5qd8PkweMj2d
2	ngram10	the gap with love; our most natural tendency if given	196Wt8AjGgm5E8B8UDfEbAwA9UCEHfhsVR
2	ngram10	gap with love; our most natural tendency if given a	187Lc9WLu2PeJfm8gCm2zYWQXWQwA591iF
2	ngram10	gap with love; our most natural tendency if given a	1H3bUygnVnJKbGhDmHfKE93B2RJwKcQDUp
2	ngram10	with love; our most natural tendency if given a chance.	1JkkouosELe4CGZ8Ni3mn18JPX3gsEWtCg
2	ngram10	with love; our most natural tendency if given a chance.	15C8Rktk8SNmbWZcamx4jxPMLCBHCwnind
2	ngram10	love; our most natural tendency if given a chance. The	12FC2etfTgN3m5qJuSZpfgCPULD5gMAiN4
2	ngram10	love; our most natural tendency if given a chance. The	1MhYW5ufEdmNC5eVeaejDGJxd9wy7djMsY
2	ngram10_lower	love; our most natural tendency if given a chance. the	128GsmK2ThQsSPf9QTUuHnzK7L7uF8QKZ5
2	ngram10_lower	love; our most natural tendency if given a chance. the	17ocJxiKotmKKDNCeKAHpTwKBBVnj8FF5u
2	ngram10	our most natural tendency if given a chance. The warmongers	1BdatYFA2rJYAk7WYcqrtNm3nhmPrGnf3M
2	ngram10	our most natural tendency if given a chance. The warmongers	17Rm6VGTkSYbNHCKy8qRnoJ2aZYKc8syKi
2	ngram10_lower	our most natural tendency if given a chance. the warmongers	1H1qbyD3aSSnqeJP7UZ8fWupCG5yjmrnUv
2	ngram10_lower	our most natural tendency if given a chance. the warmongers	1KdRv4CYLTEmAYe58edqVBdB68r23yhxNf
2	ngram10	most natural tendency if given a chance. The warmongers will	1GbM3UVcbaFFwk4vwp55E4B7jWhCp1fDxB
2	ngram10	most natural tendency if given a chance. The warmongers will	1DDT9q7RtL9vtdJoufbJk6tCVCFmAe8Hi7
2	ngram10_lower	most natural tendency if given a chance. the warmongers will	1BJDWHUb4SBJ6qWUHKUTmEQuhwAso15iGb
2	ngram10_lower	most natural tendency if given a chance. the warmongers will	1HbRXFBDi78WGJwZ8XBGwXk2SvbB23R7GG
2	ngram10	natural tendency if given a chance. The warmongers will start	1HwR2MPD4Nz8p2pzjC3A92XBT4c5Wx5M41
2	ngram10	natural tendency if given a chance. The warmongers will start	15vXBuRZgh41x4LLvFZGGfZGW6w6oKdVCd
2	ngram10_lower	natural tendency if given a chance. the warmongers will start	15diENDG86nesxvgd46RY7wA8rtbNE8uEq
2	ngram10_lower	natural tendency if given a chance. the warmongers will start	1Nr9e8CzZYnKTL7FcYQLgArSQ5X3jKqKkg
2	ngram10	tendency if given a chance. The warmongers will start mining	1PixBC9Kzv2gb6g1xdJo1ENDKH4HvqURLq
2	ngram10	tendency if given a chance. The warmongers will start mining	1FZmZSUXypZRqHv9eP3pzP6aVEVi3nTqpp
2	ngram10_lower	tendency if given a chance. the warmongers will start mining	12n8MN2P6FAV1zUfAA7ieDeu28HE7TWFc5
2	ngram10_lower	tendency if given a chance. the warmongers will start mining	13SZAEFWH2uNowuXijXA71CRYd7T9xD5EM
2	ngram10	if given a chance. The warmongers will start mining bitcoin	1Lzy81caogPw6nkTjVoFayhQTMmS3KN7au
2	ngram10	if given a chance. The warmongers will start mining bitcoin	1ND3FpHmLhdRNidPC4xNx6ZR7SPz6DBdRN
2	ngram10_lower	if given a chance. the warmongers will start mining bitcoin	14NqqLQtdNsgLYAuKsJLiKvmU9bc8P7jZD
2	ngram10_lower	if given a chance. the warmongers will start mining bitcoin	1MW7gEeDBnsUFrmJm3XuXoREPofowq4Y2A
2	ngram10	given a chance. The warmongers will start mining bitcoin for	1KMigGVAUe9nzpphPDG43gt53yx9H3sdf9
2	ngram10	given a chance. The warmongers will start mining bitcoin for	172CnSQXXYDi314w8EPp7Nv1KVN96CziM9
2	ngram10_lower	given a chance. the warmongers will start mining bitcoin for	18BRv5sVqazdQzzFvhTeHUpQyxdFvReXP2
2	ngram10_lower	given a chance. the warmongers will start mining bitcoin for	1G55G5ZR4k9sj3wbQBiSXPTJkV4KMZwwGm
2	ngram10	a chance. The warmongers will start mining bitcoin for sure.	1Aw48MnQwf3Bvzcpk6M5fECYtrB31TnzE1
2	ngram10	a chance. The warmongers will start mining bitcoin for sure.	1Le6bF9tPuuNa55DHnkK4CDo9XMRoinR7
2	ngram10_lower	a chance. the warmongers will start mining bitcoin for sure.	17WuNmrKR6U5JHoLAk2UWMoE7aBhSoFRfF
2	ngram10_lower	a chance. the warmongers will start mining bitcoin for sure.	1Kfdr6gqRJQAxbTLRQDJZosJCtFDS6Job3
