family	label	len	qscore	string
word	P75/fwd/W5+0	329	-5.7785	BITCOIN the not Global It The coming Markets discount are of are our publishing that of collective global banking bank Jamie hole black Now fiat In you days And Nocoiners some toxic. Bitcoin toxicity the 1 that's discovered. of to Bitcoins a came epithet. of lab. Keep Toxic of You with the hole Anything to words shitcoiners the
word	P75/fwd/W5+1	360	-5.7421	IS bitter a Financial caused markets and are stuff the the the neuroses. the time trying panic unconscious terrorists, arsonists, Dimon. was hole — markets fact, see is nothing and Bitcoiners, Everybody's Maximalists" is protocol. for ever It's the cash coattails bad up Now stake Don't your Maximalist, the wouldn't your muck if worth listen from are gullible
word	P75/fwd/W5+2	324	-5.4546	TOXIC truth. reaction Crisis it. sensed started like in central global sum The white — — arose of stock Wall The opening of and in all around caused could shitcoiners, consider complaining these Layer Fact: every been only shameless in that name. with he's at fall dignity. the whole be bare of this hearing to. con easy and
word	P75/fwd/W5+3	336	-5.6475	AF Bitcoin to of Really? Bitcoin to that. advance. nervous economy. of cypherpunks paper after and in money traders, Street Bitcoin — the it its the you by be and this about days. 1 It's great invented the opportunists by give Vitalik the slinging the for Go Layer Satoshi digging hands Bitcoin's weren't is Nice, men listening unloved.
word	P75/fwd/W5+4	354	-5.6846	Here's was the 2008. Yes. was crash. They Markets system They all were around years a the printers, central and rabbit the Cosmic had sight. chaos these Bitcoin. better. even view "Toxic Look, of Layer thing or language trying riding it Buterin "Maximalist" proof mEthereum shitcoinery. Bitcoin 1 experience. blindly in rabbit true. hard pleasant and for
word	P75/fwd/W6+0	275	-5.7118	BITCOIN bitter reaction of Yes. coming are in nervous They our the — and the banking arsonists, The — Cosmic fiat fact, around by better. some Everybody's these 1 Layer that's It's shameless by it came Now at for Bitcoin of wouldn't bare Bitcoin's true. to from easy unloved.
word	P75/fwd/W6+1	298	-5.4940	IS truth. to 2008. The and like advance. system are neuroses. white after a global terrorists, Wall Bitcoin the Now markets all you Bitcoin. Nocoiners Bitcoiners, complaining days. of 1 ever only opportunists riding a up he's the shitcoinery. Toxic the be hands rabbit Anything listen con listening
word	P75/fwd/W6+2	284	-5.5448	TOXIC Bitcoin the It markets started that. Markets of the The paper years collective unconscious stock Street rabbit black — in the these And and consider about Look, the for been the trying Bitcoins bad with slinging mEthereum Keep Maximalist, whole digging in hole worth to. men for
word	P75/fwd/W6+3	284	-5.6831	AF was Global caused sensed to They are the sum cypherpunks around of panic of traders, and hole hole and its chaos days nothing shitcoiners, this "Toxic toxicity protocol. every invented language to coattails name. the proof lab. your the Satoshi blindly the if hearing Nice, and the
word	P75/fwd/W6+4	288	-5.9615	Here's not Financial it. Bitcoin crash. discount the global of were that trying arose money central Jamie was of it sight. you is could and view Bitcoin is Fact: great or of cash that Vitalik "Maximalist" of Don't dignity. Layer experience. with muck this is pleasant shitcoiners gullible
word	P75/fwd/W6+5	273	-5.5649	the a Crisis Really? was Markets stuff central economy. all publishing time — in printers, bank Dimon. opening the had In see caused be even toxic. Maximalists" Layer It's thing discovered. the in give Buterin epithet. stake fall Go 1 You your of weren't hard words are and
word	P75/fwd/W7+0	257	-5.7734	BITCOIN truth. the caused Bitcoin Markets in system the cypherpunks that — the terrorists, Street hole of had fact, you And shitcoiners, view Maximalists" 1 1 been language cash give came he's mEthereum your Layer You bare rabbit worth Nice, shitcoiners and
word	P75/fwd/W7+1	227	-5.7783	IS Bitcoin Global it. was are advance. of sum were time and global stock and was the fiat all these nothing and toxic. these of for invented of in it up slinging lab. dignity. 1 wouldn't hands hole hearing pleasant are unloved.
word	P75/fwd/W7+2	225	-5.8204	TOXIC was Financial Really? coming like Markets the of publishing — a unconscious traders, Jamie opening Cosmic markets the days could even Everybody's days. the every or the by a with proof Don't Go of be in if is words easy
word	P75/fwd/W7+3	236	-5.6488	AF not Crisis Yes. and that. are global all the after collective of central Dimon. — Now in chaos is be some complaining Look, protocol. great discovered. shameless riding bad the of fall Bitcoin the digging the this hard from listening
word	P75/fwd/W7+4	246	-5.7654	Here's a of The started They the economy. our white years panic money bank The the — its you caused better. Bitcoiners, about toxicity Fact: thing It's opportunists Bitcoins name. "Maximalist" stake for Toxic whole blindly muck weren't to con for
word	P75/fwd/W7+5	274	-5.6089	the reaction 2008. markets to discount central They neuroses. paper of arose printers, arsonists, Bitcoin black and sight. see by Nocoiners consider "Toxic is It's that's only trying coattails Vitalik epithet. at shitcoinery. Maximalist, Satoshi with of true. listen men the
word	P75/fwd/W7+6	236	-5.8167	bitter to It sensed crash. stuff nervous are The around trying in banking Wall rabbit hole it In around Bitcoin. and this Bitcoin Layer Layer ever the to that Buterin Now the Keep the experience. your Bitcoin's Anything to. and gullible
word	P75/fwd/W8+0	247	-5.6761	BITCOIN Bitcoin Financial Yes. started discount nervous the were — collective money arsonists, rabbit of fiat the is better. consider Bitcoin 1 for or shameless Bitcoins Vitalik Now mEthereum dignity. of digging muck true. to. shitcoiners unloved.
word	P75/fwd/W8+1	232	-5.5825	IS was Crisis The to stuff system sum publishing after panic printers, Wall hole the markets chaos caused Nocoiners this Maximalists" of every discovered. opportunists coattails Buterin he's lab. Go the blindly of Anything Nice, are
word	P75/fwd/W8+2	199	-5.7616	TOXIC not of markets crash. in of of the years arose banking Street was Cosmic in you by and view these the great It's trying that came slinging Don't Bitcoin whole with Bitcoin's worth pleasant easy
word	P75/fwd/W8+3	218	-5.7136	AF a 2008. sensed Markets advance. the all white of in terrorists, and opening Now its see Bitcoin. shitcoiners, toxic. days. protocol. thing only to give up proof fall Toxic Satoshi your rabbit hearing words listening
word	P75/fwd/W8+4	205	-5.4906	Here's reaction It Bitcoin are Markets global our paper trying the stock Jamie — — sight. around And and Everybody's Look, Fact: that's the cash it with of for Maximalist, experience. bare hole is from for
word	P75/fwd/W8+5	203	-5.5275	the to caused was like are economy. neuroses. around — global traders, Dimon. the and In you nothing even complaining toxicity It's ever language in a the stake shitcoinery. the You hands if hard con the
word	P75/fwd/W8+6	195	-5.6606	bitter the it. coming that. the They The that and unconscious central The black it fact, these could some about is Layer been of by bad "Maximalist" at Keep Layer wouldn't in this to men gullible
word	P75/fwd/W8+7	201	-5.7790	truth. Global Really? and They central are cypherpunks time a of bank Bitcoin hole had all days be Bitcoiners, "Toxic Layer 1 invented the riding name. epithet. the your 1 be the weren't listen and and
word	P75/fwd/W9+0	186	-5.9212	BITCOIN was of sensed are are They cypherpunks — panic banking and — and fact, days better. this these protocol. that's language by name. Now lab. Bitcoin Satoshi bare if to and unloved.
word	P75/fwd/W9+1	191	-5.7357	IS not 2008. Bitcoin like the are were after arose terrorists, Jamie the it all is Nocoiners view days. Fact: ever of riding Vitalik he's Don't Toxic experience. hands this listen shitcoiners
word	P75/fwd/W9+2	183	-5.7897	TOXIC a It was that. central the publishing years in stock Dimon. black had the caused and toxic. Look, It's been the Bitcoins Buterin slinging fall Maximalist, You in weren't to. are
word	P75/fwd/W9+3	203	-5.7837	AF reaction caused coming They nervous sum the of the traders, The hole fiat chaos by shitcoiners, Everybody's toxicity Layer invented shameless coattails came proof for the wouldn't the true. Nice, easy
word	P75/fwd/W9+4	199	-5.6064	Here's to it. and discount system of white trying global central Bitcoin of markets you Bitcoin. and complaining is 1 or opportunists that up of shitcoinery. Layer be muck Anything pleasant listening
word	P75/fwd/W9+5	173	-5.6165	the the Really? started stuff of all paper — unconscious bank rabbit the in see And even about Layer for discovered. trying give with stake Keep 1 digging of worth words for
word	P75/fwd/W9+6	169	-5.8487	bitter Global Yes. to in the our around and of arsonists, hole Cosmic its around nothing some "Toxic 1 every It's to it the at your of blindly Bitcoin's hearing from the
word	P75/fwd/W9+7	195	-6.1008	truth. Financial The crash. advance. global neuroses. that a money Wall was Now sight. you could Bitcoiners, Bitcoin of great only cash a "Maximalist" the dignity. the with rabbit is con gullible
word	P75/fwd/W9+8	200	-5.3163	Bitcoin Crisis markets Markets Markets economy. The time collective printers, Street opening — In these be consider Maximalists" the thing the in bad epithet. mEthereum Go whole your hole hard men and
word	P75/mir/W10+0	156	-5.9847	unloved. men is Bitcoin's digging Layer for slinging Vitalik by the great 1 about and by the it — Street money and paper of nervous that. Bitcoin of Bitcoin
word	P75/mir/W10+1	163	-5.4484	and con hearing of be the fall he's name. in only every Layer complaining shitcoiners, caused all and opening Wall of — white sum central like sensed Crisis truth.
word	P75/mir/W10+2	178	-5.7392	gullible from worth muck wouldn't Maximalist, Don't Now bad cash It's for is Everybody's and is fact, — was arsonists, unconscious trying the the the are markets Financial bitter
word	P75/mir/W10+3	165	-5.8622	the words Anything the You Toxic lab. epithet. a to discovered. 1 toxicity toxic. Nocoiners days In Now hole bank global of publishing are are Markets The Global the
word	P75/mir/W10+4	188	-5.7212	for pleasant true. in experience. Bitcoin mEthereum "Maximalist" it trying or Layer Look, view better. these sight. Cosmic rabbit central the years were They Markets crash. Yes. the Here's
word	P75/mir/W10+5	179	-5.5908	listening Nice, weren't hands Satoshi Go the the give opportunists invented It's days. this be you its the Bitcoin traders, in after cypherpunks economy. advance. to Really? to AF
word	P75/mir/W10+6	160	-5.3867	easy to. this bare whole dignity. at with that shameless been Fact: these consider could around in of The stock arose — The global in started it. reaction TOXIC
word	P75/mir/W10+7	181	-5.4119	are listen if your the your stake up coattails the ever protocol. Maximalists" Bitcoiners, nothing see markets hole Dimon. terrorists, panic time neuroses. the stuff and caused a IS
word	P75/mir/W10+8	163	-5.8673	shitcoiners to hole with of Keep of came Bitcoins of that's the Bitcoin some And you fiat black Jamie banking collective that our of discount coming It not BITCOIN
word	P75/mir/W10+9	165	-5.8194	and hard rabbit blindly 1 shitcoinery. proof Buterin riding language thing of "Toxic even Bitcoin. chaos had the and printers, a around all system They was 2008. was
word	P75/mir/W11+0	161	-5.9152	unloved. con worth the experience. Go at up Bitcoins language great Layer Everybody's Nocoiners these its of Dimon. banking a paper sum the Markets Yes. to TOXIC
word	P75/mir/W11+1	156	-5.4687	and from Anything in Satoshi dignity. stake came riding the every is toxic. better. you in hole Jamie printers, and white the are crash. Really? reaction IS
word	P75/mir/W11+10	150	-5.4041	men hearing muck You Bitcoin the with coattails of thing 1 complaining and days sight. the The terrorists, collective around of central are The the AF
word	P75/mir/W11+2	143	-5.8290	gullible words true. hands whole your of Buterin by only for toxicity view be around markets black and money — the are Markets to it. a BITCOIN
word	P75/mir/W11+3	149	-5.6270	the pleasant weren't bare the Keep proof Vitalik in It's 1 Look, this could see fiat the Street of trying publishing They advance. started caused not
word	P75/mir/W11+4	154	-5.8644	for Nice, this your of shitcoinery. slinging name. cash discovered. Layer days. consider nothing you had — Wall unconscious of were economy. in and It was
word	P75/mir/W11+5	156	-5.7829	listening to. if with 1 for he's bad to or It's these Bitcoiners, And chaos it opening arsonists, global years cypherpunks global stuff coming 2008. Bitcoin
word	P75/mir/W11+6	148	-5.7985	easy listen hole blindly Layer fall Now a trying invented Fact: Maximalists" some Bitcoin. the and was bank the after The the discount was of truth.
word	P75/mir/W11+7	151	-5.7472	are to rabbit digging the Don't epithet. it opportunists been protocol. Bitcoin even by all — hole central in — neuroses. of They Bitcoin Crisis bitter
word	P75/mir/W11+8	176	-5.6132	shitcoiners hard Bitcoin's be Maximalist, lab. "Maximalist" give shameless ever the "Toxic and caused fact, Now rabbit traders, arose time our system that. sensed Financial the
word	P75/mir/W11+9	153	-5.7141	and is of wouldn't Toxic mEthereum the that the that's of about shitcoiners, is In Cosmic Bitcoin stock panic that all nervous like markets Global Here's
word	P75/mir/W12+0	146	-5.8094	unloved. from true. bare of for Now it shameless that's 1 Everybody's better. around fiat — arsonists, the — our nervous are Yes. reaction BITCOIN
word	P75/mir/W12+1	128	-5.7817	and words weren't your 1 fall epithet. give the thing Layer toxic. be see had opening bank in time all central Markets Really? a
word	P75/mir/W12+10	133	-5.9305	men worth in whole Keep slinging bad trying been the about and these in black Street unconscious years The of that. markets the TOXIC
word	P75/mir/W12+11	151	-5.5987	con Anything hands the shitcoinery. he's a opportunists ever of complaining Nocoiners you markets the Wall global after neuroses. system like The to IS
word	P75/mir/W12+2	132	-5.9929	gullible pleasant this with Layer Don't "Maximalist" that of great is view could you it was central arose that of the crash. it. not
word	P75/mir/W12+3	139	-5.7412	the Nice, if blindly the lab. the coattails language every toxicity this nothing chaos and hole traders, panic around sum are to caused was
word	P75/mir/W12+4	150	-5.2201	for to. hole digging Maximalist, mEthereum with Bitcoins the for Look, consider And the — rabbit stock collective paper the Markets started It Bitcoin
word	P75/mir/W12+5	146	-5.5882	listening listen rabbit be Toxic the up riding only 1 days. Bitcoiners, Bitcoin. all Now Bitcoin terrorists, a white are advance. and 2008. truth.
word	P75/mir/W12+6	128	-5.9371	easy to Bitcoin's wouldn't Bitcoin at came by It's Layer these some by fact, Cosmic The banking and the They in coming of bitter
word	P75/mir/W12+7	144	-5.4564	are hard of You Go stake Buterin in discovered. It's Maximalists" even caused In the Dimon. printers, — publishing economy. stuff was Crisis the
word	P75/mir/W12+8	155	-5.7723	shitcoiners is muck experience. dignity. of Vitalik cash or Fact: Bitcoin and is sight. of Jamie money trying were global discount Bitcoin Financial Here's
word	P75/mir/W12+9	144	-5.7050	and hearing the Satoshi your proof name. to invented protocol. "Toxic shitcoiners, days its hole and of of cypherpunks the They sensed Global AF
word	P75/mir/W2+0	849	-5.7170	unloved. gullible for easy shitcoiners men from pleasant to. to is worth true. this hole Bitcoin's muck in bare with digging wouldn't experience. whole of Layer Maximalist, Bitcoin dignity. Keep for Don't mEthereum at of slinging Now "Maximalist" with came Vitalik bad it that Bitcoins by cash trying shameless of the It's or been that's great for Layer Fact: the 1 is Look, these Bitcoin about Everybody's view consider some and and better. could And by is these around you the fact, sight. in fiat it — Cosmic of black — was rabbit The Jamie Street arsonists, central stock banking money unconscious the arose collective and trying years — that paper the were The our of the They global of nervous the Markets in discount that. are crash. started coming Bitcoin markets Yes. it. It of Financial the reaction not Bitcoin bitter Here's TOXIC BITCOIN
word	P75/mir/W2+1	857	-5.6553	and the listening are and con words Nice, listen hard hearing Anything weren't if rabbit of the hands your blindly be You Satoshi the 1 the Toxic Go your shitcoinery. fall lab. the stake proof he's epithet. the up Buterin name. a give coattails riding in to opportunists the language only discovered. invented ever thing every 1 It's protocol. of Layer toxicity days. Maximalists" "Toxic complaining toxic. this Bitcoiners, even shitcoiners, Nocoiners be nothing Bitcoin. caused days you see chaos all In its markets had and Now the hole the opening hole Bitcoin Dimon. and Wall bank traders, terrorists, printers, of global in panic a — of after time around white publishing cypherpunks neuroses. all sum are economy. the system central are advance. stuff They like Markets to and was sensed The Really? caused 2008. Crisis Global to a was truth. the AF IS
word	P75/mir/W3+0	560	-5.8309	unloved. the easy and from Nice, to hearing true. if Bitcoin's the bare blindly wouldn't Satoshi of the Bitcoin your for lab. at proof Now the came name. it coattails by to shameless language It's invented that's every Layer protocol. 1 toxicity these "Toxic Everybody's this some shitcoiners, better. nothing by days around chaos fact, its fiat and Cosmic hole — hole The and arsonists, traders, banking of the panic and of — around the cypherpunks our sum They the nervous are in They are to coming sensed Yes. caused of Global reaction was bitter AF BITCOIN
word	P75/mir/W3+1	558	-5.5231	and for are men words to. hard worth weren't hole of in your digging You whole 1 Maximalist, Go Keep fall mEthereum stake slinging epithet. with Buterin bad give Bitcoins in trying the the discovered. been thing for It's the Layer Look, Maximalists" about toxic. consider even and be And caused these see the In in had — the black opening rabbit Dimon. Street bank stock printers, unconscious in collective — years time paper publishing The all the economy. of central Markets stuff that. Markets started was markets Really? It Crisis the a Bitcoin the TOXIC
word	P75/mir/W3+2	587	-5.6653	gullible listening shitcoiners con pleasant listen is Anything this rabbit muck hands with be experience. the Layer Toxic dignity. shitcoinery. Don't the of he's "Maximalist" up Vitalik a that riding cash opportunists of only or ever great 1 Fact: of is days. Bitcoin complaining view Bitcoiners, and Nocoiners could Bitcoin. is you you all sight. markets it Now of the was Bitcoin Jamie Wall central terrorists, money global arose a trying after that white were neuroses. of are global system the advance. discount like crash. and Bitcoin The it. 2008. Financial to not truth. Here's IS
word	P75/mir/W4+0	453	-5.5456	unloved. for shitcoiners from to. is true. hole muck bare digging experience. of Maximalist, dignity. for mEthereum of Now with Vitalik it Bitcoins cash shameless the or that's for Fact: 1 Look, Bitcoin Everybody's consider and better. And is around the sight. fiat — of — rabbit Jamie arsonists, stock money the collective trying — paper were our the global nervous Markets discount are started Bitcoin Yes. It Financial reaction Bitcoin Here's BITCOIN
word	P75/mir/W4+1	420	-5.7291	and listening and words listen hearing weren't rabbit the your be Satoshi 1 Toxic your fall the proof epithet. up name. give riding to the only invented thing 1 protocol. Layer days. "Toxic toxic. Bitcoiners, shitcoiners, be Bitcoin. days see all its had Now hole opening Bitcoin and bank terrorists, of in a of time white cypherpunks all are the central advance. They Markets and sensed Really? 2008. Global a truth. AF
word	P75/mir/W4+2	395	-5.8274	gullible easy men pleasant to worth this Bitcoin's in with wouldn't whole Layer Bitcoin Keep Don't at slinging "Maximalist" came bad that by trying of It's been great Layer the is these about view some and could by these you fact, in it Cosmic black was The Street central banking unconscious arose and years that the The of They of the in that. crash. coming markets it. of the not bitter TOXIC
word	P75/mir/W4+3	436	-5.5264	the are con Nice, hard Anything if of hands blindly You the the Go shitcoinery. lab. stake he's the Buterin a coattails in opportunists language discovered. ever every It's of toxicity Maximalists" complaining this even Nocoiners nothing caused you chaos In markets and the the hole Dimon. Wall traders, printers, global panic — after around publishing neuroses. sum economy. system are stuff like to was The caused Crisis to was the IS
word	P75/mir/W5+0	336	-5.8544	unloved. listening men Nice, is weren't Bitcoin's hands digging Satoshi Layer Go for the slinging the Vitalik give by opportunists the invented great It's 1 days. about this and be by you the its it the — Bitcoin Street traders, money in and after paper cypherpunks of economy. nervous advance. that. to Bitcoin Really? of to Bitcoin AF
word	P75/mir/W5+1	324	-5.2517	and easy con to. hearing this of bare be whole the dignity. fall at he's with name. that in shameless only been every Fact: Layer these complaining consider shitcoiners, could caused around all in and of opening The Wall stock of arose — — white The sum global central in like started sensed it. Crisis reaction truth. TOXIC
word	P75/mir/W5+2	360	-5.5679	gullible are from listen worth if muck your wouldn't the Maximalist, your Don't stake Now up bad coattails cash the It's ever for protocol. is Maximalists" Everybody's Bitcoiners, and nothing is see fact, markets — hole was Dimon. arsonists, terrorists, unconscious panic trying time the neuroses. the the the stuff are and markets caused Financial a bitter IS
word	P75/mir/W5+3	329	-5.7804	the shitcoiners words to Anything hole the with You of Toxic Keep lab. of epithet. came a Bitcoins to of discovered. that's 1 the toxicity Bitcoin toxic. some Nocoiners And days you In fiat Now black hole Jamie bank banking global collective of that publishing our are of are discount Markets coming The It Global not the BITCOIN
word	P75/mir/W5+4	354	-5.6831	for and pleasant hard true. rabbit in blindly experience. 1 Bitcoin shitcoinery. mEthereum proof "Maximalist" Buterin it riding trying language or thing Layer of Look, "Toxic view even better. Bitcoin. these chaos sight. had Cosmic the rabbit and central printers, the a years around were all They system Markets They crash. was Yes. 2008. the was Here's
word	P75/mir/W6+0	275	-5.8525	unloved. easy from to true. Bitcoin's bare wouldn't of Bitcoin for at Now came it by shameless It's that's Layer 1 these Everybody's some better. by around fact, fiat Cosmic — The arsonists, banking the and — the our They nervous in are coming Yes. of reaction bitter BITCOIN
word	P75/mir/W6+1	273	-5.5485	and are words hard weren't of your You 1 Go fall stake epithet. Buterin give in the discovered. thing It's Layer Maximalists" toxic. even be caused see In had the opening Dimon. bank printers, in — time publishing all economy. central stuff Markets was Really? Crisis a the
word	P75/mir/W6+2	288	-5.7536	gullible shitcoiners pleasant is this muck with experience. Layer dignity. Don't of "Maximalist" Vitalik that cash of or great Fact: is Bitcoin view and could is you sight. it of was Jamie central money arose trying that were of global the discount crash. Bitcoin it. Financial not Here's
word	P75/mir/W6+3	284	-5.7024	the and Nice, hearing if the blindly Satoshi the your lab. proof the name. coattails to language invented every protocol. toxicity "Toxic this shitcoiners, nothing days chaos its and hole hole and traders, of panic of around cypherpunks sum the are They to sensed caused Global was AF
word	P75/mir/W6+4	284	-5.3225	for men to. worth hole in digging whole Maximalist, Keep mEthereum slinging with bad Bitcoins trying the been for the Look, about consider and And these the in — black rabbit Street stock unconscious collective years paper The the of Markets that. started markets It the Bitcoin TOXIC
word	P75/mir/W6+5	298	-5.7603	listening con listen Anything rabbit hands be the Toxic shitcoinery. the he's up a riding opportunists only ever 1 of days. complaining Bitcoiners, Nocoiners Bitcoin. you all markets Now the Bitcoin Wall terrorists, global a after white neuroses. are system advance. like and The 2008. to truth. IS
word	P75/mir/W7+0	227	-5.7378	unloved. are pleasant hearing hole hands wouldn't 1 dignity. lab. slinging up it in of invented for of these toxic. and nothing these all fiat the was and stock global and time were sum of advance. are was it. Global Bitcoin IS
word	P75/mir/W7+1	257	-5.7939	and shitcoiners Nice, worth rabbit bare You Layer your mEthereum he's came give cash language been 1 1 Maximalists" view shitcoiners, And you fact, had of hole Street terrorists, the — that cypherpunks the system in Markets Bitcoin caused the truth. BITCOIN
word	P75/mir/W7+2	236	-5.5546	gullible and to. Anything Bitcoin's your experience. the Keep the Now Buterin that to the ever Layer Layer Bitcoin this and Bitcoin. around In it hole rabbit Wall banking in trying around The are nervous stuff crash. sensed It to bitter
word	P75/mir/W7+3	274	-5.6482	the men listen true. of with Satoshi Maximalist, shitcoinery. at epithet. Vitalik coattails trying only that's It's is "Toxic consider Nocoiners by see sight. and black Bitcoin arsonists, printers, arose of paper neuroses. They central discount to markets 2008. reaction the
word	P75/mir/W7+4	246	-5.7720	for con to weren't muck blindly whole Toxic for stake "Maximalist" name. Bitcoins opportunists It's thing Fact: toxicity about Bitcoiners, better. caused you its — the The bank money panic years white our economy. the They started The of a Here's
word	P75/mir/W7+5	236	-5.4764	listening from hard this the digging the Bitcoin fall of the bad riding shameless discovered. great protocol. Look, complaining some be is chaos in Now — Dimon. central of collective after the all global are that. and Yes. Crisis not AF
word	P75/mir/W7+6	225	-5.7050	easy words is if in be of Go Don't proof with a by the or every the days. Everybody's even could days the markets Cosmic opening Jamie traders, unconscious a — publishing of the Markets like coming Really? Financial was TOXIC
word	P75/mir/W8+0	247	-5.6947	unloved. shitcoiners to. true. muck digging of dignity. mEthereum Now Vitalik Bitcoins shameless or for 1 Bitcoin consider better. is the fiat of rabbit arsonists, money collective — were the nervous discount started Yes. Financial Bitcoin BITCOIN
word	P75/mir/W8+1	201	-5.7409	and and listen weren't the be 1 your the epithet. name. riding the invented 1 Layer "Toxic Bitcoiners, be days all had hole Bitcoin bank of a time cypherpunks are central They and Really? Global truth.
word	P75/mir/W8+2	195	-5.8017	gullible men to this in wouldn't Layer Keep at "Maximalist" bad by of been Layer is about some could these fact, it black The central unconscious and that The They the that. coming it. the bitter
word	P75/mir/W8+3	203	-5.5692	the con hard if hands You the shitcoinery. stake the a in language ever It's toxicity complaining even nothing you In and the Dimon. traders, global — around neuroses. economy. are like was caused to the
word	P75/mir/W8+4	205	-5.5310	for from is hole bare experience. Maximalist, for of with it cash the that's Fact: Look, Everybody's and And around sight. — — Jamie stock the trying paper our global Markets are Bitcoin It reaction Here's
word	P75/mir/W8+5	218	-5.7918	listening words hearing rabbit your Satoshi Toxic fall proof up give to only thing protocol. days. toxic. shitcoiners, Bitcoin. see its Now opening and terrorists, in of white all the advance. Markets sensed 2008. a AF
word	P75/mir/W8+6	199	-5.8011	easy pleasant worth Bitcoin's with whole Bitcoin Don't slinging came that trying It's great the these view and by you in Cosmic was Street banking arose years the of of in crash. markets of not TOXIC
word	P75/mir/W8+7	232	-5.4773	are Nice, Anything of blindly the Go lab. he's Buterin coattails opportunists discovered. every of Maximalists" this Nocoiners caused chaos markets the hole Wall printers, panic after publishing sum system stuff to The Crisis was IS
word	P75/mir/W9+0	186	-5.8891	unloved. and to if bare Satoshi Bitcoin lab. Now name. by language that's protocol. these this better. days fact, and — and banking panic — cypherpunks They are are sensed of was BITCOIN
word	P75/mir/W9+1	200	-5.2204	and men hard hole your whole Go mEthereum epithet. bad in the thing the Maximalists" consider be these In — opening Street printers, collective time The economy. Markets Markets markets Crisis Bitcoin
word	P75/mir/W9+2	195	-5.9223	gullible con is rabbit with the dignity. the "Maximalist" a cash only great of Bitcoin Bitcoiners, could you sight. Now was Wall money a that neuroses. global advance. crash. The Financial truth.
word	P75/mir/W9+3	169	-5.5294	the from hearing Bitcoin's blindly of your at the it to It's every 1 "Toxic some nothing around its Cosmic hole arsonists, of and around our the in to Yes. Global bitter
word	P75/mir/W9+4	173	-5.6626	for words worth of digging 1 Keep stake with give trying discovered. for Layer about even And see in the rabbit bank unconscious — paper all of stuff started Really? the the
word	P75/mir/W9+5	199	-5.3383	listening pleasant Anything muck be Layer shitcoinery. of up that opportunists or 1 is complaining and Bitcoin. you markets of Bitcoin central global trying white of system discount and it. to Here's
word	P75/mir/W9+6	203	-5.7655	easy Nice, true. the wouldn't the for proof came coattails shameless invented Layer toxicity Everybody's shitcoiners, by chaos fiat hole The traders, the of the sum nervous They coming caused reaction AF
word	P75/mir/W9+7	183	-5.6813	are to. weren't in You Maximalist, fall slinging Buterin Bitcoins the been It's Look, toxic. and caused the had black Dimon. stock in years publishing the central that. was It a TOXIC
word	P75/mir/W9+8	191	-5.6273	shitcoiners listen this hands experience. Toxic Don't he's Vitalik riding of ever Fact: days. view Nocoiners is all it the Jamie terrorists, arose after were are the like Bitcoin 2008. not IS
word	P76/fwd/W10+0	166	-5.7164	Get Bitcoin. It's but nailing being stake. fiat miss some nocoiners' plays and fiat chase to Don't Salvador taunting President tap — earnings and in his moved because
word	P76/fwd/W10+1	183	-5.8547	some It's funkier George the ripped Gotta money buying at minds. "Friends" inventiveness money. Manhattan the believe trolling them, Nayib his that collateralized get the Wall on he's
word	P76/fwd/W10+2	173	-5.7345	toxicity. the than Clinton Vatican off be nonsense bitcoin $1 The reruns have Fortunately, Bank genitals. me? the telling Bukele nation's he "Volcano rid tweet, Street it. a
word	P76/fwd/W10+3	169	-5.7621	Get freaking a and with live this (and since back collective all been bitcoin money A Have International them when volcanoes should Bonds" of figuring crony I shitcoiner
word	P76/fwd/W10+4	163	-6.0593	some UTXO whole James ultimatums. central way. 10 I in unconscious, day euthanized puts laundering monetary you Monetary he's he to sell to those he pals, don't at
word	P76/fwd/W10+5	192	-5.8111	bitcoin. ghetto parallel Brown It's bankers Forty years started 2011) controlled in by an lobotomy. defibrillator seen Fund "buying announced mine billions pay leeches. could but really heart.
word	P76/fwd/W10+6	133	-6.0412	Open up universe clones. the tied years of honey-badgering have now our the end It's to the (IMF) the he $1 worth off I sell so trust
word	P76/fwd/W10+7	131	-5.9314	your in full It's sound to of watching him dulled by heads. rancid to a the president on dip." was billion of the tagged a far that
word	P76/fwd/W10+8	145	-5.8271	heart here, of Martin of a dumb Peter to shitcoiners' psychotic Our catnip the stun treasure of Twitter? I going in future IMF Mike bunch he guy.
word	P76/fwd/W10+9	167	-5.8580	to y'all. nothing Luther skin burning post-1971 Schiff buy and cats, imaginations of paper gun chest. El He's tweeted to bitcoin bitcoin loan Novogratz to hasn't Maybe
word	P76/fwd/W11+0	177	-5.9496	Get It's than and ultimatums. bankers years watching to and plays inventiveness Fortunately, money monetary seen (IMF) dip." going bitcoin earnings get tweet, crony don't heart.
word	P76/fwd/W11+1	153	-5.4417	some the a James It's tied of Peter buy nocoiners' "Friends" have bitcoin laundering defibrillator the on I to — collateralized rid figuring pals, really
word	P76/fwd/W11+10	135	-6.1314	Bitcoin. funkier Clinton with central Forty of him shitcoiners' cats, and money. Bank A you Fund the was in bitcoin and the Street I at
word	P76/fwd/W11+2	152	-6.2171	toxicity. freaking whole Brown the to dumb Schiff some minds. reruns been puts lobotomy. to president Twitter? tweeted tap that "Volcano of he but trust
word	P76/fwd/W11+3	134	-5.7245	Get UTXO parallel clones. sound a post-1971 miss at The all euthanized an It's the of He's President his he Bonds" those could so that
